99.0	20.0	57.9630480654
17.0	29.0	29.1551747397
83.0	82.0	98.1357705489
88.0	17.0	51.0297306402
49.0	39.0	53.9808431316
26.0	39.0	40.1377952276
40.0	98.0	75.4757605129
63.0	85.0	87.2722940773
88.0	40.0	72.9954450396
62.0	38.0	59.861644398
13.0	90.0	44.2996913244
84.0	89.0	102.586865285
24.0	28.0	33.4173913651
59.0	78.0	81.1896138532
43.0	68.0	65.4827376241
8.0	17.0	17.1563323611
80.0	91.0	101.217344602
66.0	47.0	67.8757441197
51.0	22.0	42.9621255917
46.0	18.0	37.5837034256
78.0	77.0	92.42138708
29.0	53.0	48.5561629964
26.0	18.0	28.7277362242
54.0	14.0	36.7613113126
23.0	99.0	59.1837783046
64.0	75.0	82.8907465885
53.0	7.0	28.0415031414
1.0	30.0	11.1145112893
36.0	1.0	12.9801428571
22.0	91.0	55.6667146424
81.0	72.0	91.2619609396
28.0	50.0	46.5110024392
49.0	71.0	71.0774769837
19.0	1.0	9.88189894354
55.0	41.0	58.3812688538
22.0	51.0	42.1335541632
26.0	19.0	29.3776821995
38.0	4.0	19.6518280059
61.0	78.0	82.5012574439
70.0	45.0	68.5335750873
5.0	38.0	20.2213344664
33.0	7.0	22.2645412964
49.0	85.0	77.4312397725
82.0	12.0	42.9203457113
67.0	19.0	46.3449826927
72.0	26.0	54.761043877
91.0	26.0	61.7645460281
63.0	50.0	68.219289373
39.0	49.0	53.6951288459
15.0	26.0	26.3571319438
91.0	41.0	75.0620550734
67.0	90.0	92.3760746333
76.0	84.0	95.0515088503
35.0	39.0	46.0117635467
33.0	65.0	56.6942875648
58.0	11.0	34.6959475949
35.0	46.0	49.5906624383
90.0	70.0	94.9241107605
37.0	88.0	69.098656185
51.0	46.0	59.2728098675
87.0	38.0	70.9636831887
39.0	26.0	40.509223799
18.0	65.0	43.2996913244
7.0	32.0	21.23248669
33.0	35.0	42.6511480788
38.0	48.0	52.5455987224
99.0	52.0	87.04399303
13.0	74.0	40.1962676957
52.0	36.0	53.6181867341
39.0	29.0	42.4676291559
77.0	68.0	86.6832100605
78.0	19.0	50.1054673956
93.0	7.0	37.7234159301
37.0	5.0	20.8958990802
54.0	44.0	59.724373285
1.0	51.0	13.9787141428
81.0	2.0	23.6223506328
85.0	90.0	103.730135566
39.0	20.0	36.2514800875
63.0	97.0	92.9530281819
0.0	68.0	7.723
47.0	56.0	62.3688784964
75.0	83.0	93.907383476
73.0	93.0	97.8041025062
54.0	54.0	65.5515714286
95.0	80.0	103.729550299
15.0	77.0	43.5082909359
98.0	23.0	61.0278813104
36.0	60.0	56.8273715831
70.0	95.0	96.8133892944
15.0	61.0	38.8576812102
30.0	4.0	17.5917368644
82.0	24.0	56.5994317399
6.0	75.0	29.8504891499
70.0	93.0	95.8361424443
59.0	24.0	47.8956325873
89.0	93.0	107.75816218
86.0	85.0	101.564395142
74.0	91.0	97.4410958129
85.0	68.0	91.0350255207
42.0	88.0	73.2605937571
43.0	65.0	64.1050452658
51.0	86.0	79.3498827592
18.0	33.0	31.6379723568
95.0	68.0	96.2399823325
61.0	28.0	51.9938137824
50.0	32.0	49.9515714286
32.0	77.0	60.6188374411
69.0	40.0	64.5729878605
94.0	33.0	69.4757441197
61.0	4.0	24.9149279232
46.0	67.0	67.1244778128
63.0	69.0	79.1119257847
81.0	2.0	23.6223506328
44.0	67.0	65.7327735563
33.0	9.0	24.4138307968
34.0	82.0	64.2388008441
86.0	15.0	47.982427135
42.0	98.0	77.1933454437
41.0	63.0	61.7747944669
57.0	8.0	30.5342993612
81.0	15.0	46.4941358302
5.0	94.0	31.316769103
96.0	88.0	109.007430916
98.0	88.0	110.131351273
1.0	61.0	15.2189639616
95.0	46.0	80.7146898099
7.0	17.0	16.3174264004
16.0	30.0	28.8319023002
74.0	40.0	66.8717391778
73.0	85.0	93.7233938018
28.0	24.0	33.5316770793
1.0	40.0	12.5332696061
28.0	33.0	38.5203683071
59.0	48.0	64.8538244969
85.0	54.0	81.9582530295
10.0	99.0	41.8158368737
9.0	41.0	26.1609441409
47.0	5.0	23.4812811453
82.0	80.0	96.4311126396
41.0	12.0	30.2183587271
85.0	44.0	74.79282512
14.0	63.0	38.3357705241
30.0	84.0	61.4083158778
28.0	87.0	60.5645650027
14.0	30.0	27.2454729605
92.0	59.0	88.769390397
37.0	85.0	67.9461567141
49.0	10.0	30.7446579069
95.0	72.0	98.798721084
35.0	91.0	68.4730899524
18.0	16.0	23.2649913199
93.0	39.0	74.2618654139
45.0	96.0	78.9068497578
43.0	16.0	34.6670398115
68.0	57.0	75.1805296651
83.0	76.0	94.7173471781
56.0	13.0	36.3616179836
70.0	66.0	81.5792961576
21.0	27.0	30.9919046567
1.0	98.0	19.4224949366
67.0	57.0	74.6353439362
39.0	69.0	62.9978493974
56.0	59.0	69.4891457385
3.0	74.0	23.2226644258
76.0	7.0	33.8166966179
24.0	41.0	39.606059997
85.0	29.0	62.4289092064
86.0	22.0	55.9629834847
36.0	42.0	48.2074441904
18.0	93.0	51.6089736624
97.0	95.0	113.574934383
43.0	60.0	61.7452718254
7.0	3.0	9.19128998067
54.0	31.0	51.1518308052
8.0	44.0	25.7989487536
87.0	79.0	98.7122727136
57.0	13.0	36.6871723205
9.0	82.0	36.4605839858
47.0	11.0	31.2320625732
56.0	1.0	16.177743345
75.0	44.0	70.2257693225
41.0	63.0	61.7747944669
94.0	3.0	28.8587127666
40.0	52.0	55.8443027183
2.0	48.0	16.5495303997
60.0	50.0	66.6095414648
70.0	31.0	58.1919730811
64.0	53.0	70.5924505428
69.0	39.0	63.8549922545
4.0	87.0	27.8063295347
78.0	47.0	73.7562162986
74.0	63.0	82.0589829176
82.0	63.0	86.3407484471
98.0	39.0	76.2881832072
82.0	97.0	105.593914852
54.0	13.0	35.7039968847
99.0	94.0	114.162039716
73.0	48.0	72.0318800621
49.0	85.0	77.4312397725
17.0	72.0	44.3944256548
68.0	19.0	46.6959729398
23.0	29.0	33.2922002831
62.0	88.0	88.0448841076
71.0	7.0	32.6164968096
63.0	52.0	69.4450663707
45.0	4.0	21.339407865
43.0	66.0	64.5673109789
27.0	0.0	6.15157142857
15.0	71.0	41.8144806013
34.0	37.0	44.3341528448
30.0	71.0	56.6177801797
2.0	11.0	9.32770147411
19.0	40.0	35.3196689328
46.0	93.0	78.5008502745
41.0	3.0	18.6135365064
26.0	47.0	43.7086880145
45.0	40.0	52.4065497283
2.0	3.0	6.62963259993
92.0	59.0	88.769390397
23.0	72.0	50.6169798988
14.0	50.0	34.3519416821
70.0	93.0	95.8361424443
94.0	1.0	21.6469311434
55.0	65.0	72.0571608584
6.0	83.0	31.4103421758
40.0	14.0	31.7301762753
41.0	85.0	71.2426028583
87.0	86.0	102.707269187
15.0	33.0	29.257309747
27.0	31.0	36.853952283
80.0	56.0	80.8272306942
99.0	31.0	69.4929845093
91.0	60.0	88.9576699505
52.0	98.0	85.2807017617
29.0	20.0	31.5490463004
99.0	82.0	107.108658792
3.0	9.0	9.80486670842
9.0	58.0	30.7703193176
30.0	99.0	66.5635635166
10.0	50.0	29.9122512036
2.0	30.0	13.4689666924
34.0	38.0	44.8674015112
3.0	8.0	9.45055091414
15.0	29.0	27.6367964718
29.0	0.0	6.323
94.0	41.0	76.317878495
13.0	69.0	38.8443868352
10.0	7.0	13.4610288368
84.0	21.0	54.2372857143
32.0	7.0	21.9467724042
18.0	62.0	42.329586177
40.0	80.0	68.4058282092
35.0	95.0	69.9286701162
95.0	61.0	91.5907545155
62.0	0.0	9.15157142857
13.0	44.0	31.3823786291
73.0	34.0	61.8569605426
91.0	29.0	64.6656267276
83.0	90.0	102.523590317
4.0	39.0	18.8987102825
79.0	31.0	61.8675149838
19.0	36.0	33.6763936612
2.0	54.0	17.4867334168
80.0	35.0	65.6094547927
94.0	50.0	83.3081174326
59.0	26.0	49.5464549123
42.0	19.0	36.7718937837
70.0	41.0	65.7525238011
61.0	93.0	89.6994630877
10.0	73.0	35.8843693151
36.0	84.0	66.7139083395
25.0	96.0	60.4556519985
50.0	73.0	72.7096584394
52.0	76.0	75.5022202963
16.0	25.0	26.6372857143
72.0	86.0	93.6122622916
75.0	90.0	97.5670979115
12.0	13.0	18.0987102825
60.0	89.0	87.1411607686
69.0	64.0	79.8617051891
97.0	89.0	110.151224389
2.0	2.0	6.123
43.0	30.0	45.1538557064
20.0	43.0	37.3344708829
31.0	28.0	37.5562682967
88.0	88.0	104.408714286
90.0	94.0	108.901258301
20.0	30.0	31.7607545707
19.0	22.0	27.1680483003
28.0	69.0	54.1346648088
69.0	94.0	95.6587063668
52.0	85.0	79.634651983
58.0	17.0	41.1807797934
61.0	45.0	64.030033304
33.0	78.0	61.8576035759
95.0	98.0	114.068484122
48.0	17.0	37.4887137142
48.0	3.0	20.123
12.0	14.0	18.6273385397
20.0	98.0	55.4234586709
99.0	94.0	114.162039716
21.0	50.0	40.8981320635
10.0	60.0	32.6178974278
88.0	94.0	107.702107436
46.0	44.0	55.2833160882
66.0	24.0	50.6653546271
95.0	91.0	110.158634994
34.0	41.0	46.4307379766
29.0	53.0	48.5561629964
99.0	57.0	90.7000470104
48.0	96.0	81.3195367082
53.0	35.0	53.4498537919
99.0	19.0	56.7792111701
90.0	68.0	93.6677145767
10.0	56.0	31.5587477038
71.0	41.0	66.2195409837
10.0	40.0	26.9801428571
18.0	21.0	26.0223649524
1.0	14.0	8.46465738677
19.0	33.0	32.3915394797
20.0	79.0	49.8150709716
74.0	94.0	98.9542092765
52.0	51.0	62.706287044
83.0	7.0	35.455513015
85.0	16.0	48.9154635435
8.0	98.0	38.123
56.0	82.0	81.0872973844
21.0	61.0	44.9140603363
42.0	31.0	45.2919513911
27.0	33.0	37.8869088275
38.0	18.0	34.2763936612
63.0	5.0	27.2712393493
93.0	35.0	70.8613215881
19.0	53.0	40.2276918767
10.0	28.0	23.0276291021
37.0	59.0	57.102728402
14.0	86.0	44.6502745744
16.0	98.0	50.4066940322
52.0	99.0	85.7011358872
28.0	78.0	57.4277143536
67.0	73.0	83.6872561682
51.0	19.0	40.423193404
43.0	22.0	39.5372558556
86.0	8.0	37.8956112401
35.0	16.0	31.415890561
91.0	46.0	78.9651616213
72.0	27.0	55.6423867987
41.0	69.0	64.4827731593
37.0	82.0	66.7761859871
80.0	34.0	64.7909049559
83.0	36.0	67.6713157606
22.0	8.0	19.4466420186
94.0	43.0	77.9282967296
34.0	80.0	63.4766192416
92.0	9.0	41.0122748542
92.0	13.0	47.0490900744
53.0	68.0	72.2991812221
96.0	29.0	66.4866238331
35.0	25.0	37.8462560584
65.0	1.0	17.5281148912
32.0	51.0	49.8924483249
59.0	5.0	26.3557068945
72.0	30.0	58.1988001545
89.0	99.0	110.989927083
97.0	99.0	115.803612112
99.0	2.0	26.5085329938
9.0	56.0	30.2586586064
17.0	22.0	25.8906510344
98.0	38.0	75.4332994953
63.0	97.0	92.9530281819
7.0	67.0	29.9222649706
67.0	17.0	44.3006454899
53.0	38.0	55.4291827732
87.0	42.0	74.1427536103
77.0	38.0	66.7012276309
97.0	46.0	81.5783464258
12.0	41.0	29.3897872985
17.0	17.0	23.2658571429
25.0	41.0	40.3386211872
22.0	98.0	57.755747065
45.0	74.0	69.629152185
61.0	46.0	64.666119124
32.0	91.0	65.7430931101
90.0	87.0	105.010287223
30.0	55.0	50.1717634518
47.0	71.0	69.6897724561
91.0	56.0	86.2235589046
79.0	38.0	67.5706529844
82.0	37.0	68.0619002728
2.0	1.0	5.48007070523
97.0	47.0	82.3576530119
9.0	62.0	31.7735950506
98.0	91.0	111.872448657
38.0	54.0	55.4791494688
17.0	57.0	39.6803362611
99.0	10.0	44.3586940165
2.0	58.0	18.0933296143
46.0	6.0	24.7362477258
52.0	23.0	44.1919472173
31.0	17.0	30.4223377094
44.0	61.0	62.9017639594
11.0	76.0	38.0366645896
59.0	35.0	56.3366996414
17.0	23.0	26.382434219
2.0	33.0	14.0184669761
48.0	17.0	37.4887137142
2.0	19.0	11.2588425744
4.0	22.0	14.8181172339
93.0	9.0	41.253952283
33.0	70.0	58.7283165056
47.0	38.0	52.2983789325
35.0	33.0	42.7082909359
62.0	19.0	44.5592903177
32.0	89.0	65.0325133994
76.0	73.0	89.0078977981
55.0	99.0	87.9989575432
10.0	73.0	35.8843693151
62.0	94.0	90.864338736
19.0	73.0	46.8797346134
43.0	14.0	32.8586882928
89.0	80.0	100.417378153
75.0	77.0	90.6592779107
68.0	75.0	85.365855714
44.0	17.0	35.9297315195
63.0	59.0	73.5759185844
35.0	50.0	51.5274298981
53.0	99.0	86.4734645202
92.0	72.0	97.2252455118
90.0	20.0	55.1208354426
42.0	62.0	62.0095461458
10.0	14.0	17.3265881376
48.0	14.0	34.6745342222
10.0	5.0	12.051210669
49.0	85.0	77.4312397725
57.0	51.0	65.5538879811
26.0	9.0	21.8772013979
19.0	30.0	31.0548156298
21.0	61.0	44.9140603363
87.0	61.0	87.6293020836
31.0	20.0	32.5370849103
95.0	86.0	107.282480879
13.0	75.0	40.4622757063
88.0	75.0	96.9062411892
4.0	90.0	28.296665961
89.0	50.0	81.0313203206
5.0	9.0	11.4883467896
50.0	21.0	41.726703492
94.0	38.0	73.8320683328
54.0	83.0	80.156455099
56.0	73.0	76.7461837383
96.0	12.0	46.6926969255
80.0	59.0	82.7681132921
25.0	94.0	59.8283700027
23.0	32.0	34.7666056468
44.0	25.0	42.2035336178
51.0	37.0	53.7626132579
35.0	60.0	56.0916140924
95.0	25.0	62.1426860098
19.0	2.0	11.7445568601
58.0	31.0	52.9829729514
73.0	23.0	52.3843167828
82.0	30.0	62.1785299277
60.0	52.0	67.8085316036
40.0	17.0	34.3140953351
53.0	27.0	47.7515606388
54.0	80.0	78.7639926149
54.0	61.0	69.3449508377
45.0	13.0	32.6240589592
1.0	10.0	7.6567062316
85.0	90.0	103.730135566
72.0	42.0	67.3996226252
43.0	39.0	50.7027618875
88.0	73.0	95.7014310666
43.0	44.0	53.5344120561
33.0	4.0	18.3835538645
96.0	28.0	65.5117827301
61.0	3.0	22.7650349728
76.0	58.0	80.0586278336
24.0	57.0	46.1380554464
81.0	80.0	95.8500186186
86.0	7.0	36.1444025785
70.0	88.0	93.3515246243
44.0	42.0	52.9970848061
29.0	76.0	57.6126355201
56.0	56.0	67.8372857143
9.0	36.0	24.6658571429
62.0	30.0	53.9935744486
52.0	96.0	84.4342297878
95.0	41.0	76.7329351065
0.0	4.0	4.06585714286
87.0	33.0	66.7618561556
62.0	36.0	58.4527615298
14.0	36.0	29.5443728921
13.0	47.0	32.3556999029
74.0	16.0	45.5037296396
1.0	80.0	17.4387004814
81.0	15.0	46.4941358302
29.0	99.0	65.5618561556
96.0	30.0	67.4457743171
52.0	6.0	26.3008074469
54.0	63.0	70.3925234285
73.0	49.0	72.7024547887
95.0	74.0	100.053809551
21.0	6.0	17.2051150175
73.0	8.0	34.7176633758
39.0	86.0	70.0081575137
54.0	64.0	70.9107538268
63.0	19.0	44.920687784
33.0	77.0	61.4741897874
81.0	32.0	63.5204025311
56.0	85.0	82.4871818141
20.0	21.0	27.2454729605
31.0	90.0	64.4577362993
42.0	83.0	71.2225005336
21.0	92.0	54.8489505231
75.0	72.0	87.8648351406
34.0	67.0	58.3085411123
31.0	89.0	64.1063268038
27.0	75.0	55.4372857143
33.0	2.0	14.9041812618
89.0	20.0	54.7987605052
27.0	36.0	39.385628822
51.0	93.0	82.3924416995
62.0	62.0	74.6944285714
15.0	10.0	17.9418772853
44.0	92.0	76.4897520252
84.0	10.0	40.5914677781
3.0	28.0	14.8595799613
99.0	50.0	85.5363792545
20.0	16.0	24.3544009629
91.0	67.0	93.549146008
66.0	55.0	72.8867670399
87.0	5.0	32.4367964718
74.0	34.0	62.2827448159
35.0	84.0	65.8590525612
70.0	89.0	93.8533490427
89.0	86.0	103.86728477
82.0	18.0	50.313173996
20.0	34.0	33.5712381922
50.0	88.0	79.4840672357
54.0	95.0	85.5184468893
78.0	21.0	52.1952126897
21.0	50.0	40.8981320635
90.0	38.0	72.2037660689
90.0	56.0	85.7445288258
35.0	41.0	47.0615367069
32.0	94.0	66.7968082318
45.0	26.0	43.3854056101
41.0	64.0	62.2337081852
68.0	46.0	68.2229543879
25.0	25.0	32.4087142857
61.0	52.0	68.3577970756
5.0	58.0	24.6095292231
60.0	98.0	91.2613009079
23.0	54.0	44.1364489448
30.0	98.0	66.2304811326
22.0	39.0	37.2432084603
70.0	36.0	62.0940301635
5.0	98.0	32.001800764
55.0	96.0	86.7008942126
53.0	53.0	64.4087142857
29.0	15.0	28.0367964718
70.0	98.0	98.2624026777
52.0	14.0	36.0759036979
29.0	2.0	14.0530588201
77.0	52.0	76.6858823639
7.0	91.0	34.8761446425
5.0	88.0	30.2706055348
1.0	65.0	15.6995434626
8.0	58.0	29.3779449428
76.0	3.0	25.6226688705
12.0	92.0	43.3494954517
64.0	35.0	58.6516382648
82.0	44.0	73.4467725279
69.0	11.0	37.9300974851
40.0	79.0	67.9940201474
28.0	62.0	51.4454761691
11.0	20.0	20.7553969742
23.0	57.0	45.2735911233
84.0	44.0	74.3463080429
52.0	48.0	60.9972697015
87.0	57.0	84.9717389944
26.0	95.0	61.1935231306
2.0	16.0	10.5798542495
42.0	60.0	61.0654587349
57.0	3.0	21.9711254021
24.0	41.0	39.606059997
92.0	57.0	87.3956108181
5.0	23.0	16.3039481519
92.0	62.0	90.7906874969
40.0	45.0	52.2636925855
99.0	3.0	29.728116511
46.0	3.0	19.698911553
81.0	32.0	63.5204025311
70.0	77.0	87.6539050862
72.0	95.0	98.1415782268
35.0	30.0	40.9552749206
81.0	3.0	26.5400286967
56.0	36.0	55.5943172127
97.0	57.0	89.7659600658
51.0	14.0	35.7294927175
24.0	30.0	34.4415300157
77.0	36.0	65.1442148958
55.0	4.0	23.6125398313
55.0	73.0	76.0870276498
12.0	36.0	27.7076096908
36.0	8.0	24.3507056056
88.0	20.0	54.4753539268
28.0	56.0	49.0352654607
78.0	29.0	59.7406306595
5.0	32.0	18.7435392121
84.0	76.0	95.2800802789
33.0	66.0	57.1063332726
26.0	29.0	35.1820604355
54.0	36.0	54.6138153701
7.0	94.0	35.4602249625
7.0	81.0	32.8776189424
53.0	20.0	42.0806411922
65.0	79.0	85.5819143094
8.0	70.0	32.1873191324
17.0	14.0	21.521677192
31.0	16.0	29.679771737
99.0	3.0	29.728116511
0.0	30.0	5.55157142857
18.0	51.0	38.5929433865
70.0	94.0	96.3259134484
73.0	25.0	54.2430187266
7.0	65.0	29.4823004363
84.0	84.0	99.8372857143
37.0	22.0	36.7965423782
66.0	75.0	84.1363792545
38.0	32.0	43.7941915483
19.0	4.0	14.4122264585
37.0	99.0	73.1885801484
9.0	30.0	22.7546767252
86.0	2.0	24.4378770486
19.0	13.0	21.9249479312
93.0	1.0	21.5095079039
77.0	58.0	80.579709215
93.0	6.0	35.7735950506
30.0	37.0	41.8396624979
6.0	34.0	20.5772854285
40.0	14.0	31.7301762753
87.0	17.0	50.7236261889
33.0	64.0	56.2795011723
49.0	58.0	64.6619831696
7.0	55.0	27.2015597275
70.0	92.0	95.3440391624
73.0	18.0	47.3721379208
21.0	93.0	55.1443310165
1.0	22.0	9.87055861697
83.0	39.0	70.0747823234
26.0	77.0	55.2095717853
21.0	24.0	29.4586586064
9.0	80.0	36.0129585871
19.0	75.0	47.5007436049
69.0	10.0	36.5908510731
88.0	86.0	103.288681255
3.0	42.0	17.7194007318
93.0	43.0	77.5035041579
30.0	23.0	33.9908510731
32.0	26.0	36.9102673466
62.0	52.0	68.9032782663
25.0	47.0	42.9441301449
26.0	78.0	55.5563209968
36.0	65.0	59.0108322041
86.0	9.0	39.5438554865
44.0	74.0	68.898656185
23.0	10.0	21.5458937452
81.0	59.0	83.2818831594
5.0	1.0	6.5590679775
6.0	26.0	18.3272817111
16.0	18.0	23.2078484628
69.0	80.0	88.619702484
36.0	83.0	66.3284586177
20.0	39.0	35.7086229447
6.0	42.0	22.626079295
47.0	55.0	61.8516095613
82.0	86.0	99.756329958
38.0	25.0	39.3450700148
92.0	57.0	87.3956108181
78.0	67.0	86.6426497163
33.0	45.0	47.7729834503
71.0	73.0	86.0874837921
52.0	60.0	67.5799601751
44.0	35.0	48.8515480264
60.0	50.0	66.6095414648
44.0	0.0	7.60871428571
9.0	67.0	32.9933440299
14.0	28.0	26.4362755875
1.0	37.0	12.1200482446
12.0	88.0	42.39058219
79.0	68.0	87.7883573787
78.0	85.0	96.8049548004
4.0	22.0	14.8181172339
41.0	63.0	61.7747944669
92.0	5.0	33.4563248752
23.0	0.0	5.80871428571
75.0	98.0	101.59799814
87.0	73.0	95.1590187064
80.0	47.0	74.6989817242
50.0	69.0	70.8025577652
46.0	23.0	41.621340506
72.0	32.0	59.8372857143
55.0	51.0	64.4281078503
35.0	42.0	47.5778647396
9.0	64.0	32.2658571429
86.0	46.0	76.7340264884
99.0	44.0	80.8372857143
97.0	33.0	70.6146663535
29.0	60.0	51.4648786578
61.0	2.0	20.2255038743
2.0	49.0	16.7082092223
13.0	29.0	26.0252021247
86.0	71.0	93.4067555252
58.0	46.0	63.0899719949
58.0	5.0	26.1238149374
53.0	48.0	61.5610808517
10.0	81.0	37.7834989415
13.0	70.0	39.1177776866
85.0	36.0	68.4974096009
20.0	95.0	54.5691322925
81.0	27.0	59.0883718044
67.0	90.0	92.3760746333
99.0	51.0	86.2936014082
70.0	58.0	76.8697007169
11.0	25.0	22.7918382375
43.0	16.0	34.6670398115
70.0	81.0	89.7652595309
45.0	80.0	72.2658571429
80.0	13.0	43.6863167075
72.0	38.0	64.4869301796
66.0	19.0	45.9920052764
37.0	59.0	57.102728402
38.0	25.0	39.3450700148
89.0	7.0	36.8258250916
29.0	2.0	14.0530588201
72.0	7.0	32.8586586064
9.0	1.0	7.66585714286
90.0	18.0	52.8293664521
51.0	86.0	79.3498827592
48.0	81.0	74.9339719296
66.0	92.0	92.6746103837
55.0	92.0	84.9423912608
55.0	82.0	80.3938192758
51.0	76.0	74.8091010937
11.0	62.0	34.4381297144
23.0	85.0	54.8812390817
89.0	86.0	103.86728477
93.0	43.0	77.5035041579
4.0	32.0	17.3224227847
30.0	28.0	36.9914677781
21.0	49.0	40.515315579
32.0	21.0	33.7031056508
28.0	71.0	54.8814221906
83.0	97.0	106.221793405
23.0	32.0	34.7666056468
89.0	1.0	20.9569811321
28.0	79.0	57.7834754938
2.0	71.0	19.9822324307
64.0	84.0	87.4442111193
0.0	95.0	9.26585714286
29.0	91.0	62.8941981562
46.0	34.0	49.2704398666
86.0	26.0	59.9807902416
48.0	22.0	41.7048679043
78.0	5.0	30.5571319438
43.0	59.0	61.2630696093
67.0	44.0	66.3899164134
72.0	29.0	57.360495778
49.0	53.0	62.0266263678
83.0	89.0	101.984944205
46.0	63.0	65.2132181919
53.0	77.0	76.6628478719
24.0	65.0	49.105549602
87.0	72.0	94.5541500354
11.0	16.0	18.9609277329
60.0	54.0	68.9868550259
98.0	35.0	72.8034875717
1.0	14.0	8.46465738677
78.0	63.0	84.2229286733
92.0	6.0	35.5605373918
83.0	76.0	94.7173471781
